,Unnamed: 0,City,LocType,NO2,SO2,Sampling.Date,State,Scale_SO2,Scale_NO2
2961,2961,Bangalore,Sensitive Area,11.0,9.0,2014-05-07,Karnataka,0.12178619756427604,0.026873693639892508
2962,2962,Bangalore,Sensitive Area,9.0,8.0,2014-07-18,Karnataka,0.10825439783491203,0.02388772767990445
2963,2963,Bangalore,Sensitive Area,8.0,6.0,2014-07-24,Karnataka,0.08119079837618402,0.017915795759928337
2964,2964,Bangalore,Sensitive Area,8.0,6.0,2014-07-26,Karnataka,0.08119079837618402,0.017915795759928337
2965,2965,Bangalore,Sensitive Area,9.0,6.0,2014-07-30,Karnataka,0.08119079837618402,0.017915795759928337
2966,2966,Bangalore,Sensitive Area,8.0,6.0,2014-02-08,Karnataka,0.08119079837618402,0.017915795759928337
2967,2967,Bangalore,Sensitive Area,10.0,6.0,2014-08-14,Karnataka,0.08119079837618402,0.017915795759928337
2968,2968,Bangalore,Sensitive Area,11.0,8.0,2014-08-18,Karnataka,0.10825439783491203,0.02388772767990445
2969,2969,Bangalore,Sensitive Area,11.0,6.0,2014-08-20,Karnataka,0.08119079837618402,0.017915795759928337
2970,2970,Bangalore,Sensitive Area,17.0,5.0,2014-08-22,Karnataka,0.06765899864682003,0.014929829799940281
2971,2971,Bangalore,Sensitive Area,11.0,5.0,2014-08-26,Karnataka,0.06765899864682003,0.014929829799940281
2972,2972,Bangalore,Sensitive Area,11.0,6.0,2014-08-30,Karnataka,0.08119079837618402,0.017915795759928337
2973,2973,Bangalore,Sensitive Area,9.0,6.0,2014-04-09,Karnataka,0.08119079837618402,0.017915795759928337
2974,2974,Bangalore,Sensitive Area,8.0,6.0,2014-10-09,Karnataka,0.08119079837618402,0.017915795759928337
2975,2975,Bangalore,Sensitive Area,9.0,6.0,2014-09-14,Karnataka,0.08119079837618402,0.017915795759928337
2976,2976,Bangalore,Sensitive Area,8.0,6.0,2014-09-23,Karnataka,0.08119079837618402,0.017915795759928337
2977,2977,Bangalore,Sensitive Area,9.0,6.0,2014-09-29,Karnataka,0.08119079837618402,0.017915795759928337
2978,2978,Bangalore,Sensitive Area,17.0,5.0,2014-09-10,Karnataka,0.06765899864682003,0.014929829799940281
2979,2979,Bangalore,Sensitive Area,16.0,9.0,2014-10-15,Karnataka,0.12178619756427604,0.026873693639892508
2980,2980,Bangalore,Sensitive Area,13.0,7.0,2014-10-17,Karnataka,0.09472259810554803,0.020901761719916395
2981,2981,Bangalore,Sensitive Area,15.0,7.0,2014-10-20,Karnataka,0.09472259810554803,0.020901761719916395
2982,2982,Bangalore,Sensitive Area,13.0,8.0,2014-10-27,Karnataka,0.10825439783491203,0.02388772767990445
2983,2983,Bangalore,Sensitive Area,10.0,6.0,2014-10-30,Karnataka,0.08119079837618402,0.017915795759928337
2984,2984,Bangalore,Sensitive Area,22.0,7.0,2014-03-11,Karnataka,0.09472259810554803,0.020901761719916395
2985,2985,Bangalore,Sensitive Area,35.0,6.0,2014-05-11,Karnataka,0.08119079837618402,0.017915795759928337
2986,2986,Bangalore,Sensitive Area,23.0,7.0,2014-08-11,Karnataka,0.09472259810554803,0.020901761719916395
2987,2987,Bangalore,Sensitive Area,22.0,7.0,2014-11-14,Karnataka,0.09472259810554803,0.020901761719916395
2988,2988,Bangalore,Sensitive Area,44.0,7.0,2014-11-29,Karnataka,0.09472259810554803,0.020901761719916395
2989,2989,Bangalore,Sensitive Area,18.0,7.0,2014-09-12,Karnataka,0.09472259810554803,0.020901761719916395
2990,2990,Bangalore,Sensitive Area,15.0,7.0,2014-12-12,Karnataka,0.09472259810554803,0.020901761719916395
2991,2991,Bangalore,Sensitive Area,16.0,9.0,2014-12-16,Karnataka,0.12178619756427604,0.026873693639892508
2992,2992,Bangalore,Sensitive Area,17.0,8.0,2014-12-20,Karnataka,0.10825439783491203,0.02388772767990445
2993,2993,Bangalore,Sensitive Area,19.0,7.0,2014-12-25,Karnataka,0.09472259810554803,0.020901761719916395
2994,2994,Bangalore,Sensitive Area,23.0,6.0,2014-12-29,Karnataka,0.08119079837618402,0.017915795759928337
2995,2995,Bangalore,Sensitive Area,32.0,7.0,2015-01-02,Karnataka,0.09472259810554803,0.020901761719916395
2996,2996,Bangalore,Sensitive Area,26.0,7.0,2015-01-06,Karnataka,0.09472259810554803,0.020901761719916395
2997,2997,Bangalore,Sensitive Area,27.0,7.0,2015-01-08,Karnataka,0.09472259810554803,0.020901761719916395
2998,2998,Bangalore,Sensitive Area,26.0,8.0,2015-01-13,Karnataka,0.10825439783491203,0.02388772767990445
2999,2999,Bangalore,Sensitive Area,31.0,6.0,2015-01-16,Karnataka,0.08119079837618402,0.017915795759928337
3000,3000,Bangalore,Sensitive Area,31.0,6.0,2015-01-20,Karnataka,0.08119079837618402,0.017915795759928337
3001,3001,Bangalore,Sensitive Area,31.0,6.0,2015-01-22,Karnataka,0.08119079837618402,0.017915795759928337
3002,3002,Bangalore,Sensitive Area,22.0,7.0,2015-01-23,Karnataka,0.09472259810554803,0.020901761719916395
3003,3003,Bangalore,Sensitive Area,30.0,6.0,2015-01-27,Karnataka,0.08119079837618402,0.017915795759928337
3004,3004,Bangalore,Sensitive Area,25.0,6.0,2015-01-29,Karnataka,0.08119079837618402,0.017915795759928337
3005,3005,Bangalore,Sensitive Area,25.5,7.0,2015-01-30,Karnataka,0.09472259810554803,0.020901761719916395
3006,3006,Bangalore,Sensitive Area,32.0,6.0,2015-02-03,Karnataka,0.08119079837618402,0.017915795759928337
3007,3007,Bangalore,Sensitive Area,31.0,6.0,2015-02-05,Karnataka,0.08119079837618402,0.017915795759928337
3008,3008,Bangalore,Sensitive Area,25.0,7.0,2015-02-06,Karnataka,0.09472259810554803,0.020901761719916395
3009,3009,Bangalore,Sensitive Area,28.0,8.0,2015-02-09,Karnataka,0.10825439783491203,0.02388772767990445
3010,3010,Bangalore,Sensitive Area,30.0,6.0,2015-02-11,Karnataka,0.08119079837618402,0.017915795759928337
3011,3011,Bangalore,Sensitive Area,30.0,6.0,2015-02-12,Karnataka,0.08119079837618402,0.017915795759928337
3012,3012,Bangalore,Sensitive Area,35.0,6.0,2015-02-18,Karnataka,0.08119079837618402,0.017915795759928337
3013,3013,Bangalore,Sensitive Area,39.0,6.0,2015-02-20,Karnataka,0.08119079837618402,0.017915795759928337
3014,3014,Bangalore,Sensitive Area,36.0,6.0,2015-02-23,Karnataka,0.08119079837618402,0.017915795759928337
3015,3015,Bangalore,Sensitive Area,29.5,9.5,2015-02-25,Karnataka,0.12855209742895804,0.028366676619886535
3016,3016,Bangalore,Sensitive Area,37.0,6.0,2015-02-27,Karnataka,0.08119079837618402,0.017915795759928337
3017,3017,Bangalore,Sensitive Area,13.0,7.0,2015-03-01,Karnataka,0.09472259810554803,0.020901761719916395
3018,3018,Bangalore,Sensitive Area,24.5,7.5,2015-03-04,Karnataka,0.10148849797023003,0.022394744699910422
3019,3019,Bangalore,Sensitive Area,34.0,6.0,2015-03-06,Karnataka,0.08119079837618402,0.017915795759928337
3020,3020,Bangalore,Sensitive Area,27.0,8.0,2015-03-10,Karnataka,0.10825439783491203,0.02388772767990445
3021,3021,Bangalore,Sensitive Area,28.0,10.5,2015-03-12,Karnataka,0.14208389715832204,0.03135264257987459
3022,3022,Bangalore,Sensitive Area,28.5,10.0,2015-03-17,Karnataka,0.13531799729364005,0.029859659599880562
3023,3023,Bangalore,Sensitive Area,28.0,11.5,2015-03-19,Karnataka,0.15561569688768606,0.03433860853986265
3024,3024,Bangalore,Sensitive Area,25.0,6.0,2015-03-24,Karnataka,0.08119079837618402,0.017915795759928337
3025,3025,Bangalore,Sensitive Area,17.5,8.5,2015-03-26,Karnataka,0.11502029769959404,0.02538071065989848
3026,3026,Bangalore,Sensitive Area,26.0,8.5,2015-03-30,Karnataka,0.11502029769959404,0.02538071065989848
3027,3027,Bangalore,Sensitive Area,13.0,7.0,2015-04-02,Karnataka,0.09472259810554803,0.020901761719916395
3028,3028,Bangalore,Sensitive Area,21.0,6.0,2015-04-05,Karnataka,0.08119079837618402,0.017915795759928337
3029,3029,Bangalore,Sensitive Area,14.0,6.0,2015-04-07,Karnataka,0.08119079837618402,0.017915795759928337
3030,3030,Bangalore,Sensitive Area,22.0,6.0,2015-04-09,Karnataka,0.08119079837618402,0.017915795759928337
3031,3031,Bangalore,Sensitive Area,18.0,6.0,2015-04-14,Karnataka,0.08119079837618402,0.017915795759928337
3032,3032,Bangalore,Sensitive Area,16.0,6.0,2015-04-17,Karnataka,0.08119079837618402,0.017915795759928337
3033,3033,Bangalore,Sensitive Area,40.0,6.0,2015-04-23,Karnataka,0.08119079837618402,0.017915795759928337
3034,3034,Bangalore,Sensitive Area,36.0,7.0,2015-04-25,Karnataka,0.09472259810554803,0.020901761719916395
3035,3035,Bangalore,Sensitive Area,23.0,6.0,2015-04-28,Karnataka,0.08119079837618402,0.017915795759928337
3036,3036,Bangalore,Sensitive Area,20.0,6.0,2015-04-29,Karnataka,0.08119079837618402,0.017915795759928337
3037,3037,Bangalore,Sensitive Area,31.0,6.0,2015-05-05,Karnataka,0.08119079837618402,0.017915795759928337
3038,3038,Bangalore,Sensitive Area,21.0,6.0,2015-05-07,Karnataka,0.08119079837618402,0.017915795759928337
3039,3039,Bangalore,Sensitive Area,21.0,6.0,2015-05-12,Karnataka,0.08119079837618402,0.017915795759928337
3040,3040,Bangalore,Sensitive Area,19.0,6.0,2015-05-14,Karnataka,0.08119079837618402,0.017915795759928337
3041,3041,Bangalore,Sensitive Area,25.0,6.0,2015-05-16,Karnataka,0.08119079837618402,0.017915795759928337
3042,3042,Bangalore,Sensitive Area,18.0,6.0,2015-05-20,Karnataka,0.08119079837618402,0.017915795759928337
3043,3043,Bangalore,Sensitive Area,24.0,6.0,2015-05-22,Karnataka,0.08119079837618402,0.017915795759928337
3044,3044,Bangalore,Sensitive Area,38.0,6.0,2015-05-26,Karnataka,0.08119079837618402,0.017915795759928337
3045,3045,Bangalore,Sensitive Area,16.0,6.0,2015-05-28,Karnataka,0.08119079837618402,0.017915795759928337
3046,3046,Bangalore,Sensitive Area,21.0,6.0,2015-05-30,Karnataka,0.08119079837618402,0.017915795759928337
3047,3047,Bangalore,Sensitive Area,33.0,7.0,2015-06-02,Karnataka,0.09472259810554803,0.020901761719916395
3048,3048,Bangalore,Sensitive Area,31.0,6.0,2015-06-04,Karnataka,0.08119079837618402,0.017915795759928337
3049,3049,Bangalore,Sensitive Area,17.0,6.0,2015-06-10,Karnataka,0.08119079837618402,0.017915795759928337
3050,3050,Bangalore,Sensitive Area,15.0,6.0,2015-06-12,Karnataka,0.08119079837618402,0.017915795759928337
3051,3051,Bangalore,Sensitive Area,22.0,7.0,2015-06-17,Karnataka,0.09472259810554803,0.020901761719916395
3052,3052,Bangalore,Sensitive Area,14.0,7.0,2015-06-19,Karnataka,0.09472259810554803,0.020901761719916395
3053,3053,Bangalore,Sensitive Area,30.0,6.0,2015-06-23,Karnataka,0.08119079837618402,0.017915795759928337
3054,3054,Bangalore,Sensitive Area,32.0,5.0,2015-06-25,Karnataka,0.06765899864682003,0.014929829799940281
3055,3055,Bangalore,Sensitive Area,15.0,5.0,2015-06-27,Karnataka,0.06765899864682003,0.014929829799940281
3056,3056,Bangalore,Sensitive Area,16.0,6.0,2015-07-02,Karnataka,0.08119079837618402,0.017915795759928337
3057,3057,Bangalore,Sensitive Area,17.0,6.0,2015-07-04,Karnataka,0.08119079837618402,0.017915795759928337
3058,3058,Bangalore,Sensitive Area,12.0,5.0,2015-07-08,Karnataka,0.06765899864682003,0.014929829799940281
3059,3059,Bangalore,Sensitive Area,13.0,5.0,2015-07-10,Karnataka,0.06765899864682003,0.014929829799940281
3060,3060,Bangalore,Sensitive Area,13.0,5.0,2015-07-15,Karnataka,0.06765899864682003,0.014929829799940281
3061,3061,Bangalore,Sensitive Area,14.0,5.0,2015-07-17,Karnataka,0.06765899864682003,0.014929829799940281
3062,3062,Bangalore,Sensitive Area,14.0,5.0,2015-07-22,Karnataka,0.06765899864682003,0.014929829799940281
3063,3063,Bangalore,Sensitive Area,13.0,5.0,2015-07-24,Karnataka,0.06765899864682003,0.014929829799940281
3064,3064,Bangalore,Sensitive Area,12.0,5.0,2015-07-28,Karnataka,0.06765899864682003,0.014929829799940281
3065,3065,Bangalore,Sensitive Area,12.0,5.0,2015-07-30,Karnataka,0.06765899864682003,0.014929829799940281
3066,3066,Bangalore,Sensitive Area,14.0,5.0,2015-08-04,Karnataka,0.06765899864682003,0.014929829799940281
3067,3067,Bangalore,Sensitive Area,14.0,5.0,2015-08-06,Karnataka,0.06765899864682003,0.014929829799940281
3068,3068,Bangalore,Sensitive Area,13.0,5.0,2015-08-11,Karnataka,0.06765899864682003,0.014929829799940281
3069,3069,Bangalore,Sensitive Area,14.0,5.0,2015-08-13,Karnataka,0.06765899864682003,0.014929829799940281
3070,3070,Bangalore,Sensitive Area,13.0,5.0,2015-08-18,Karnataka,0.06765899864682003,0.014929829799940281
3071,3071,Bangalore,Sensitive Area,12.0,5.0,2015-08-20,Karnataka,0.06765899864682003,0.014929829799940281
3072,3072,Bangalore,Sensitive Area,13.0,5.0,2015-08-26,Karnataka,0.06765899864682003,0.014929829799940281
3073,3073,Bangalore,Sensitive Area,13.0,5.0,2015-08-28,Karnataka,0.06765899864682003,0.014929829799940281
3074,3074,Bangalore,Sensitive Area,18.0,7.0,2015-09-01,Karnataka,0.09472259810554803,0.020901761719916395
3075,3075,Bangalore,Sensitive Area,23.0,7.0,2015-09-02,Karnataka,0.09472259810554803,0.020901761719916395
3076,3076,Bangalore,Sensitive Area,15.0,5.0,2015-09-03,Karnataka,0.06765899864682003,0.014929829799940281
3077,3077,Bangalore,Sensitive Area,13.0,5.0,2015-09-07,Karnataka,0.06765899864682003,0.014929829799940281
3078,3078,Bangalore,Sensitive Area,12.0,4.0,2015-09-09,Karnataka,0.054127198917456015,0.011943863839952225
3079,3079,Bangalore,Sensitive Area,14.0,5.0,2015-09-14,Karnataka,0.06765899864682003,0.014929829799940281
3080,3080,Bangalore,Sensitive Area,14.0,5.0,2015-09-16,Karnataka,0.06765899864682003,0.014929829799940281
3081,3081,Bangalore,Sensitive Area,14.0,5.0,2015-09-21,Karnataka,0.06765899864682003,0.014929829799940281
3082,3082,Bangalore,Sensitive Area,13.0,4.0,2015-09-23,Karnataka,0.054127198917456015,0.011943863839952225
3083,3083,Bangalore,Sensitive Area,4.0,5.0,2015-09-26,Karnataka,0.06765899864682003,0.014929829799940281
3084,3084,Bangalore,Sensitive Area,12.0,5.0,2015-09-28,Karnataka,0.06765899864682003,0.014929829799940281
3085,3085,Bangalore,Sensitive Area,19.0,5.0,2015-09-30,Karnataka,0.06765899864682003,0.014929829799940281
3086,3086,Bangalore,Sensitive Area,19.0,2.0,2015-10-01,Karnataka,0.027063599458728008,0.005971931919976112
3087,3087,Bangalore,Sensitive Area,11.0,2.0,2015-10-04,Karnataka,0.027063599458728008,0.005971931919976112
3088,3088,Bangalore,Sensitive Area,12.0,2.0,2015-10-05,Karnataka,0.027063599458728008,0.005971931919976112
3089,3089,Bangalore,Sensitive Area,12.0,2.0,2015-10-07,Karnataka,0.027063599458728008,0.005971931919976112
3090,3090,Bangalore,Sensitive Area,12.0,2.0,2015-10-13,Karnataka,0.027063599458728008,0.005971931919976112
3091,3091,Bangalore,Sensitive Area,12.0,2.0,2015-10-15,Karnataka,0.027063599458728008,0.005971931919976112
3092,3092,Bangalore,Sensitive Area,16.0,2.0,2015-10-19,Karnataka,0.027063599458728008,0.005971931919976112
3093,3093,Bangalore,Sensitive Area,15.0,2.0,2015-10-20,Karnataka,0.027063599458728008,0.005971931919976112
3094,3094,Bangalore,Sensitive Area,14.0,2.0,2015-10-26,Karnataka,0.027063599458728008,0.005971931919976112
3095,3095,Bangalore,Sensitive Area,16.0,2.0,2015-10-29,Karnataka,0.027063599458728008,0.005971931919976112
3096,3096,Bangalore,Sensitive Area,35.0,2.0,2015-11-02,Karnataka,0.027063599458728008,0.005971931919976112
3097,3097,Bangalore,Sensitive Area,21.0,2.0,2015-11-04,Karnataka,0.027063599458728008,0.005971931919976112
3098,3098,Bangalore,Sensitive Area,63.0,2.0,2015-11-05,Karnataka,0.027063599458728008,0.005971931919976112
3099,3099,Bangalore,Sensitive Area,19.0,2.0,2015-11-06,Karnataka,0.027063599458728008,0.005971931919976112
3100,3100,Bangalore,Sensitive Area,21.0,2.0,2015-11-09,Karnataka,0.027063599458728008,0.005971931919976112
3101,3101,Bangalore,Sensitive Area,16.0,2.0,2015-11-10,Karnataka,0.027063599458728008,0.005971931919976112
3102,3102,Bangalore,Sensitive Area,21.0,5.0,2015-11-11,Karnataka,0.06765899864682003,0.014929829799940281
3103,3103,Bangalore,Sensitive Area,14.0,5.0,2015-11-12,Karnataka,0.06765899864682003,0.014929829799940281
3104,3104,Bangalore,Sensitive Area,14.0,2.0,2015-11-16,Karnataka,0.027063599458728008,0.005971931919976112
3105,3105,Bangalore,Sensitive Area,30.0,2.0,2015-11-18,Karnataka,0.027063599458728008,0.005971931919976112
3106,3106,Bangalore,Sensitive Area,21.0,2.0,2015-11-20,Karnataka,0.027063599458728008,0.005971931919976112
3107,3107,Bangalore,Sensitive Area,25.0,2.0,2015-11-24,Karnataka,0.027063599458728008,0.005971931919976112
3108,3108,Bangalore,Sensitive Area,23.0,2.0,2015-11-26,Karnataka,0.027063599458728008,0.005971931919976112
3109,3109,Bangalore,Sensitive Area,17.0,2.0,2015-12-03,Karnataka,0.027063599458728008,0.005971931919976112
3110,3110,Bangalore,Sensitive Area,13.0,2.0,2015-12-05,Karnataka,0.027063599458728008,0.005971931919976112
3111,3111,Bangalore,Sensitive Area,23.0,2.0,2015-12-09,Karnataka,0.027063599458728008,0.005971931919976112
3112,3112,Bangalore,Sensitive Area,22.0,2.0,2015-12-11,Karnataka,0.027063599458728008,0.005971931919976112
3113,3113,Bangalore,Sensitive Area,29.0,2.0,2015-12-16,Karnataka,0.027063599458728008,0.005971931919976112
3114,3114,Bangalore,Sensitive Area,20.0,2.0,2015-12-19,Karnataka,0.027063599458728008,0.005971931919976112
3115,3115,Bangalore,Sensitive Area,26.0,2.0,2015-12-22,Karnataka,0.027063599458728008,0.005971931919976112
3116,3116,Bangalore,Sensitive Area,51.0,2.0,2015-12-23,Karnataka,0.027063599458728008,0.005971931919976112
3117,3117,Bangalore,Sensitive Area,37.0,2.0,2015-12-29,Karnataka,0.027063599458728008,0.005971931919976112
3118,3118,Bangalore,Sensitive Area,39.0,2.0,2015-12-31,Karnataka,0.027063599458728008,0.005971931919976112
3119,3119,Bangalore,Sensitive Area,27.0,9.0,2015-01-03,Karnataka,0.12178619756427604,0.026873693639892508
3120,3120,Bangalore,Sensitive Area,22.0,11.0,2015-01-07,Karnataka,0.14884979702300405,0.03284562555986862
3121,3121,Bangalore,Sensitive Area,20.0,7.0,2015-01-09,Karnataka,0.09472259810554803,0.020901761719916395
3122,3122,Bangalore,Sensitive Area,17.0,9.0,2015-01-18,Karnataka,0.12178619756427604,0.026873693639892508
3123,3123,Bangalore,Sensitive Area,12.0,6.0,2015-01-28,Karnataka,0.08119079837618402,0.017915795759928337
3124,3124,Bangalore,Sensitive Area,20.0,8.0,2015-02-04,Karnataka,0.10825439783491203,0.02388772767990445
3125,3125,Bangalore,Sensitive Area,30.0,11.0,2015-02-14,Karnataka,0.14884979702300405,0.03284562555986862
3126,3126,Bangalore,Sensitive Area,27.0,21.0,2015-02-16,Karnataka,0.2841677943166441,0.06270528515974919
3127,3127,Bangalore,Sensitive Area,34.0,17.0,2015-02-19,Karnataka,0.23004059539918809,0.05076142131979696
3128,3128,Bangalore,Sensitive Area,17.0,12.0,2015-02-28,Karnataka,0.16238159675236805,0.035831591519856675
3129,3129,Bangalore,Sensitive Area,16.0,12.0,2015-03-25,Karnataka,0.16238159675236805,0.035831591519856675
3130,3130,Gulbarga,Sensitive Area,10.0,7.0,2011-04-01,Karnataka,0.09472259810554803,0.020901761719916395
3131,3131,Gulbarga,Sensitive Area,13.0,5.0,2011-07-01,Karnataka,0.06765899864682003,0.014929829799940281
3132,3132,Gulbarga,Sensitive Area,21.0,6.0,2011-10-01,Karnataka,0.08119079837618402,0.017915795759928337
3133,3133,Gulbarga,Sensitive Area,12.0,4.0,2011-03-03,Karnataka,0.054127198917456015,0.011943863839952225
3134,3134,Gulbarga,Sensitive Area,12.0,3.0,2011-07-03,Karnataka,0.04059539918809201,0.008957897879964169
3135,3135,Gulbarga,Sensitive Area,13.0,3.0,2011-03-15,Karnataka,0.04059539918809201,0.008957897879964169
3136,3136,Gulbarga,Sensitive Area,13.0,4.0,2011-03-18,Karnataka,0.054127198917456015,0.011943863839952225
3137,3137,Gulbarga,Sensitive Area,13.0,3.0,2011-03-23,Karnataka,0.04059539918809201,0.008957897879964169
3138,3138,Gulbarga,Sensitive Area,11.0,4.0,2011-06-04,Karnataka,0.054127198917456015,0.011943863839952225
3139,3139,Gulbarga,Sensitive Area,11.0,4.0,2011-08-04,Karnataka,0.054127198917456015,0.011943863839952225
3140,3140,Gulbarga,Sensitive Area,11.0,3.0,2011-12-04,Karnataka,0.04059539918809201,0.008957897879964169
3141,3141,Gulbarga,Sensitive Area,11.0,3.0,2011-04-17,Karnataka,0.04059539918809201,0.008957897879964169
3142,3142,Gulbarga,Sensitive Area,11.0,3.0,2011-04-19,Karnataka,0.04059539918809201,0.008957897879964169
3143,3143,Gulbarga,Sensitive Area,11.0,4.0,2011-04-25,Karnataka,0.054127198917456015,0.011943863839952225
3144,3144,Gulbarga,Sensitive Area,11.0,3.0,2011-04-30,Karnataka,0.04059539918809201,0.008957897879964169
3145,3145,Gulbarga,Sensitive Area,10.0,3.0,2011-02-05,Karnataka,0.04059539918809201,0.008957897879964169
3146,3146,Gulbarga,Sensitive Area,11.0,3.0,2011-07-05,Karnataka,0.04059539918809201,0.008957897879964169
3147,3147,Gulbarga,Sensitive Area,11.0,3.0,2011-11-05,Karnataka,0.04059539918809201,0.008957897879964169
3148,3148,Gulbarga,Sensitive Area,10.0,3.0,2011-05-14,Karnataka,0.04059539918809201,0.008957897879964169
3149,3149,Gulbarga,Sensitive Area,11.0,2.0,2011-05-18,Karnataka,0.027063599458728008,0.005971931919976112
3150,3150,Gulbarga,Sensitive Area,12.0,3.0,2011-05-22,Karnataka,0.04059539918809201,0.008957897879964169
3151,3151,Gulbarga,Sensitive Area,11.0,3.0,2011-05-27,Karnataka,0.04059539918809201,0.008957897879964169
3152,3152,Gulbarga,Sensitive Area,11.0,3.0,2011-03-06,Karnataka,0.04059539918809201,0.008957897879964169
3153,3153,Gulbarga,Sensitive Area,11.0,3.0,2011-06-06,Karnataka,0.04059539918809201,0.008957897879964169
3154,3154,Gulbarga,Sensitive Area,11.0,3.0,2011-10-06,Karnataka,0.04059539918809201,0.008957897879964169
3155,3155,Gulbarga,Sensitive Area,11.0,3.0,2011-06-14,Karnataka,0.04059539918809201,0.008957897879964169
3156,3156,Gulbarga,Sensitive Area,11.0,3.0,2011-06-19,Karnataka,0.04059539918809201,0.008957897879964169
3157,3157,Gulbarga,Sensitive Area,11.0,4.0,2011-03-07,Karnataka,0.054127198917456015,0.011943863839952225
3158,3158,Gulbarga,Sensitive Area,11.0,4.0,2011-08-07,Karnataka,0.054127198917456015,0.011943863839952225
3159,3159,Gulbarga,Sensitive Area,11.0,3.0,2011-12-07,Karnataka,0.04059539918809201,0.008957897879964169
3160,3160,Gulbarga,Sensitive Area,11.0,3.0,2011-07-16,Karnataka,0.04059539918809201,0.008957897879964169
3161,3161,Gulbarga,Sensitive Area,12.0,4.0,2011-07-24,Karnataka,0.054127198917456015,0.011943863839952225
3162,3162,Gulbarga,Sensitive Area,11.0,3.0,2011-07-27,Karnataka,0.04059539918809201,0.008957897879964169
3163,3163,Gulbarga,Sensitive Area,12.0,3.0,2011-08-08,Karnataka,0.04059539918809201,0.008957897879964169
3164,3164,Gulbarga,Sensitive Area,11.0,3.0,2011-11-08,Karnataka,0.04059539918809201,0.008957897879964169
3165,3165,Gulbarga,Sensitive Area,11.0,3.0,2011-08-16,Karnataka,0.04059539918809201,0.008957897879964169
3166,3166,Gulbarga,Sensitive Area,11.0,3.0,2011-08-19,Karnataka,0.04059539918809201,0.008957897879964169
3167,3167,Gulbarga,Sensitive Area,11.0,3.0,2011-08-26,Karnataka,0.04059539918809201,0.008957897879964169
3168,3168,Gulbarga,Sensitive Area,10.0,3.0,2011-08-29,Karnataka,0.04059539918809201,0.008957897879964169
3169,3169,Gulbarga,Sensitive Area,11.0,3.0,2011-02-09,Karnataka,0.04059539918809201,0.008957897879964169
3170,3170,Gulbarga,Sensitive Area,11.0,4.0,2011-06-09,Karnataka,0.054127198917456015,0.011943863839952225
3171,3171,Gulbarga,Sensitive Area,11.0,3.0,2011-12-09,Karnataka,0.04059539918809201,0.008957897879964169
3172,3172,Gulbarga,Sensitive Area,11.0,3.0,2011-09-19,Karnataka,0.04059539918809201,0.008957897879964169
3173,3173,Gulbarga,Sensitive Area,11.0,3.0,2011-09-26,Karnataka,0.04059539918809201,0.008957897879964169
3174,3174,Gulbarga,Sensitive Area,11.0,4.0,2011-01-10,Karnataka,0.054127198917456015,0.011943863839952225
3175,3175,Gulbarga,Sensitive Area,12.0,5.0,2011-10-17,Karnataka,0.06765899864682003,0.014929829799940281
3176,3176,Gulbarga,Sensitive Area,12.0,4.0,2011-10-22,Karnataka,0.054127198917456015,0.011943863839952225
3177,3177,Gulbarga,Sensitive Area,16.0,5.0,2011-10-25,Karnataka,0.06765899864682003,0.014929829799940281
3178,3178,Gulbarga,Sensitive Area,18.0,8.0,2011-10-27,Karnataka,0.10825439783491203,0.02388772767990445
3179,3179,Gulbarga,Sensitive Area,14.0,5.0,2011-10-29,Karnataka,0.06765899864682003,0.014929829799940281
3180,3180,Gulbarga,Sensitive Area,20.0,4.0,2011-06-11,Karnataka,0.054127198917456015,0.011943863839952225
3181,3181,Gulbarga,Sensitive Area,25.0,4.0,2011-11-11,Karnataka,0.054127198917456015,0.011943863839952225
3182,3182,Gulbarga,Sensitive Area,14.0,5.0,2011-11-15,Karnataka,0.06765899864682003,0.014929829799940281
3183,3183,Gulbarga,Sensitive Area,11.0,4.0,2011-11-19,Karnataka,0.054127198917456015,0.011943863839952225
3184,3184,Gulbarga,Sensitive Area,11.0,3.0,2011-11-29,Karnataka,0.04059539918809201,0.008957897879964169
3185,3185,Gulbarga,Sensitive Area,11.0,4.0,2011-03-12,Karnataka,0.054127198917456015,0.011943863839952225
3186,3186,Gulbarga,Sensitive Area,12.0,7.0,2011-08-12,Karnataka,0.09472259810554803,0.020901761719916395
3187,3187,Gulbarga,Sensitive Area,11.0,6.0,2011-12-14,Karnataka,0.08119079837618402,0.017915795759928337
3188,3188,Gulbarga,Sensitive Area,14.0,3.0,2011-12-18,Karnataka,0.04059539918809201,0.008957897879964169
3189,3189,Gulbarga,Sensitive Area,13.0,3.0,2011-12-29,Karnataka,0.04059539918809201,0.008957897879964169
3190,3190,Gulbarga,Sensitive Area,13.0,5.0,2012-05-01,Karnataka,0.06765899864682003,0.014929829799940281
3191,3191,Gulbarga,Sensitive Area,12.0,3.0,2012-12-01,Karnataka,0.04059539918809201,0.008957897879964169
3192,3192,Gulbarga,Sensitive Area,20.0,3.0,2012-01-18,Karnataka,0.04059539918809201,0.008957897879964169
3193,3193,Gulbarga,Sensitive Area,9.0,3.0,2012-01-23,Karnataka,0.04059539918809201,0.008957897879964169
3194,3194,Gulbarga,Sensitive Area,15.0,4.0,2012-01-27,Karnataka,0.054127198917456015,0.011943863839952225
3195,3195,Gulbarga,Sensitive Area,13.0,4.0,2012-01-30,Karnataka,0.054127198917456015,0.011943863839952225
